Date,Open,High,Low,Close,Volume
2020-02-26,133.5029330365314,135.07415193819398,133.44441326105522,134.10030886513846,84874739.0
2020-02-27,133.45485290504135,136.11981723982956,134.38525005265106,134.48524704935693,194928360.0
2020-02-28,134.6687137093533,134.8410613522107,134.03499169855635,134.2922978060545,149047507.0
2020-03-02,133.177685033274,134.82857062973795,132.5312487613565,133.7260468880176,140940458.0
2020-03-03,130.7122129659869,131.48877142804616,130.60534469371606,130.8004111869514,55119641.0
2020-03-04,128.97297878060868,130.3121037626299,128.66976749572927,129.42731253357888,156416966.0
2020-03-05,127.87680026750876,129.69498786676238,126.62739247249446,128.5718521547275,84650021.0
2020-03-06,130.8613911108796,131.57964689826193,130.5976294098788,130.64916614905735,63224541.0
2020-03-09,131.66093442369248,131.54234749238472,130.55379346439517,131.36176254398734,92857257.0
2020-03-10,127.7059760029524,128.4934373082362,127.3047602799298,127.92723013908642,92021153.0
2020-03-11,127.58796885679418,129.7968299072678,128.21395874219456,128.58749577618548,68699008.0
2020-03-12,127.6737538717243,128.7990365616371,127.5650343035727,127.88332053332057,196968449.0
2020-03-13,126.77201443970328,127.22816352196526,124.70899281227388,126.62318003236281,106085716.0
2020-03-16,127.25583640745474,128.79271807753403,125.76216561419514,127.8229529390239,129499734.0
2020-03-17,129.90950217684934,130.31921540469673,128.4974824773667,129.83808087656794,79159511.0
2020-03-18,131.68471815487436,133.13108205901477,131.2723110066477,131.69076665219913,94432707.0
2020-03-19,130.2985656052499,130.9551091269608,128.92551591017283,130.07251589687755,133754878.0
2020-03-20,129.55469710468802,130.7852125507426,129.14814044123386,129.50823717654532,133971475.0
2020-03-23,129.81055647697727,130.76584391873274,130.1003119824947,130.19060979333022,165878993.0
2020-03-24,132.60909529859754,132.7961099931613,131.75879932553994,132.13476920098282,72840605.0
2020-03-25,131.16226699631468,131.95614522067,131.02355851795912,131.22467597187196,175173117.0
2020-03-26,130.88787541104847,131.50808948091185,130.36846790370674,130.89859778885383,192279520.0
2020-03-27,128.40508348495993,129.03388995487916,127.27469640014368,128.76560191645814,141762455.0
2020-03-30,126.32556026804127,127.03905874292306,125.91888544363864,126.49377760754004,53235863.0
2020-03-31,127.7334585284001,129.1067700132175,126.99795391418455,128.07341765099702,127892539.0
2020-04-01,130.64949297718704,132.76970738266226,129.29242965919804,130.7173141105046,78817246.0
2020-04-02,131.28606088794493,130.98069202332528,128.90101939614064,130.61533475951146,87937462.0
2020-04-03,132.07484379000076,134.2808726908745,129.27644810410192,132.62067114094452,87723927.0
2020-04-06,132.73421373041887,133.48159949802223,132.18105168092515,133.3798635275452,149462860.0
2020-04-07,132.71234133526394,132.40766130454674,131.8724532893177,132.12918771418114,63748887.0
2020-04-08,132.80164210039763,133.6070736786559,130.6716510975305,132.88509008748494,168453583.0
2020-04-09,135.7177245446877,136.31929053102883,135.3889024572406,135.99068752990132,97366565.0
2020-04-10,136.38255596757796,136.3167341843106,135.3621451171985,135.95840462080974,180721517.0
2020-04-13,138.9372019282898,140.0050421584246,137.04829224036558,139.19008897086414,53275072.0
2020-04-14,134.49496095738593,134.1207524991519,132.9332940177978,133.76220768576684,60074698.0
2020-04-15,135.72690683396718,135.79401895925477,133.62101070307924,135.45142875038792,125785378.0
2020-04-16,135.4703406782917,136.17824415697316,135.15743716874445,135.66892392543392,123041436.0
2020-04-17,135.97549888172583,136.76079480822398,132.9660094073788,135.10113452035907,78482724.0
2020-04-20,135.08170975980738,136.14693492097186,134.51446362562484,135.3276196359314,177013712.0
2020-04-21,131.62600959297032,131.97712533804682,129.16390465848266,131.33362337069252,119254841.0
2020-04-22,131.05783723582732,132.00526698076467,130.91045893631298,130.940268882968,161162933.0
2020-04-23,132.19520082272794,131.93808320893046,129.49209121100623,131.68095720566143,137146882.0
2020-04-24,135.27034284763863,134.68195757557498,134.2946208346938,134.63961902972477,93964403.0
2020-04-27,133.64614580592476,133.77710135391342,131.87643477369505,133.63331534429145,180055053.0
2020-04-28,131.7543073569191,132.40547722413177,131.67178367635861,132.05278013005574,194087593.0
2020-04-29,131.27942477699935,132.59972030660128,130.19289790819317,131.09851977576713,195505695.0
2020-04-30,132.66768496022524,134.08843022986218,132.9047822440244,132.93796727115503,187779225.0
2020-05-01,134.44056858279194,135.03625173695042,133.61413997805488,133.6334012251808,82145513.0
2020-05-04,132.66590487815574,133.2715358836204,132.11017629814143,132.61158637760133,87421725.0
2020-05-05,133.52584781303486,135.09348107869798,132.2106586474068,133.67234798163142,156770807.0
2020-05-06,133.98128845708587,134.32146969866628,133.272306731194,133.90709844539072,66810950.0
2020-05-07,135.34370249347262,137.07894910244423,132.95283626516581,135.89289717651315,66990515.0
2020-05-08,134.11055075561285,136.6678495412322,133.8248357090019,134.5026046121852,184888981.0
2020-05-11,134.36402523880278,134.97833351465886,133.35891603500747,133.88188421131557,143827873.0
2020-05-12,132.87224001799663,133.400138914667,132.46006436106094,133.13460610123968,73465520.0
2020-05-13,129.84279282240755,131.34087709228993,130.22829750221655,130.25187919092738,123724243.0
2020-05-14,131.08020253821766,131.02119928856604,129.39794532938274,130.86950809299765,171434279.0
2020-05-15,131.88871167210945,131.44636251034902,130.3856394937818,131.42123157125454,164836012.0
2020-05-18,131.75430215970576,131.84034370411345,131.26177333211504,131.470738192269,55015551.0
2020-05-19,131.43914811419177,132.686611298111,130.96466660245002,131.0475592597981,141912341.0
2020-05-20,128.0133592993857,129.14472600544562,127.71022573236286,128.30466030967452,182169873.0
2020-05-21,126.98960452153705,129.0970172407168,127.04301070262729,127.53359037904347,98294603.0
2020-05-22,127.48786711409298,127.42376325047285,126.20939608858323,126.91623626464204,73413609.0
2020-05-25,125.30556268975565,126.83106695536209,124.90752003190838,125.42698096376718,104021286.0
2020-05-26,125.06698170180276,125.5292886713894,125.07296053766805,125.16116535975341,174396165.0
2020-05-27,126.45917303848522,128.07339496386422,123.7707312660883,125.95728585091405,165276498.0
2020-05-28,129.77494929158624,130.20707621123705,128.08315147786308,129.5587558875704,126692527.0
2020-05-29,130.11460470229213,130.85708861835133,128.01191322461534,129.93689477787768,51208957.0
2020-06-01,131.32530990475553,131.09616999402118,129.65992652531182,130.47785531660122,183581263.0
2020-06-02,130.11960660564276,130.50015210724612,129.6634909210201,130.37129552180244,173699983.0
2020-06-03,127.01067202254329,128.63819577360292,126.33565764613736,126.65811657323178,145638400.0
2020-06-04,126.66740245364763,127.15814637443165,125.85430001824656,126.64574104529193,100856306.0
2020-06-05,126.90032427599513,127.87229347327911,126.53461583664442,126.79815326117493,105950884.0
2020-06-08,132.12428902574408,133.08017229016954,129.83927762434274,131.52121097062764,109507174.0
2020-06-09,131.3810296007699,133.24081006431268,130.33938090441953,131.18117412844646,114773330.0
2020-06-10,132.02675319505124,131.81778562403952,130.90466422618147,131.81388849702452,194155984.0
2020-06-11,132.2088207591371,132.85116389621294,130.29170266604908,131.7848002634517,103989567.0
2020-06-12,129.37232607609047,130.90404631966643,128.32140031945428,129.51412567713115,166617945.0
2020-06-15,131.44139946155113,132.55587130034837,128.7802405525795,131.77315537922115,156768957.0
2020-06-16,132.88114022627974,133.81648224124856,132.43583920246755,133.29895615109996,124251591.0
2020-06-17,134.12469578693575,136.24916447102967,133.88797007284958,134.92060183029045,166827068.0
2020-06-18,133.94182236845924,134.91513305852067,132.57012141475812,133.12065147037222,153266976.0
2020-06-19,135.5117187960127,136.5739429679952,135.72076249377844,135.96170105407452,145059475.0
2020-06-22,133.0551432796323,134.08065136845389,133.1197656316207,133.14351873756524,67636027.0
2020-06-23,134.24393089800643,136.49128586429774,133.6150605500906,134.35550507015657,97301994.0
2020-06-24,138.93832195625941,139.39994217296172,138.5829271520215,138.8103083007696,187853847.0
2020-06-25,137.12425446336948,137.1562482435809,135.95138873803168,136.7895016031423,178886263.0
2020-06-26,136.01880235174198,136.04014060668337,133.91478410300522,135.66858469075294,52853507.0
2020-06-29,135.67433686103038,137.60191204793676,135.58627274015953,135.9120786611193,141479628.0
2020-06-30,134.85877853750807,135.84821735499133,133.91994510761597,134.92642594412465,76947160.0
2020-07-01,131.94027804441748,132.26605059807991,131.39074529318162,131.8285217529678,66450961.0
2020-07-02,131.90516423560405,132.4928948545317,131.26368834447416,132.00364864372867,108125052.0
2020-07-03,130.56640487950966,129.98506455488118,127.01394447990843,129.93983024562735,68931543.0
2020-07-06,131.09469864266575,131.48638213398868,130.79262064486127,130.9018899953363,54070081.0
2020-07-07,129.42054220445215,131.74910003795378,128.72952470678865,129.1358450128041,126647599.0
2020-07-08,132.43971981096428,132.4905042604969,131.39643451841155,132.17686710290332,111210169.0
2020-07-09,131.12359162662537,130.91585661158996,130.4741372318517,130.6636006680986,83016347.0
2020-07-10,130.14221126533727,131.26928769644937,129.59262795034994,130.07157398813814,111398562.0
2020-07-13,131.18545758400097,132.1048509674243,131.49254493103413,131.69782743428044,80948393.0
2020-07-14,129.46085035377567,129.517318963111,128.25098424863168,129.30580443739973,99713851.0
2020-07-15,129.53216394918894,131.6084607113902,129.5715119474576,129.78577452604992,191279672.0
2020-07-16,132.1595202004315,134.03519617955953,130.82103783960946,132.36943828011763,128678335.0
2020-07-17,129.44472966419963,129.6989458865492,128.75365185596246,129.21742431954803,156720470.0
2020-07-20,130.09555490381612,129.77046372490173,128.61656171320843,129.61405822146975,152896710.0
2020-07-21,130.16651540432008,130.23520845513193,129.9114169643303,130.15820939330328,56134678.0
2020-07-22,131.84570868249511,132.19962077079333,130.93342995756007,131.72366683192027,159056235.0
2020-07-23,129.979535644604,129.52091240131168,129.03023124932213,129.31914868206167,101897624.0
2020-07-24,126.88811956066625,127.56571988923675,125.83196203096495,126.79653955053143,154640104.0
2020-07-27,128.8249825390259,128.98347218053797,127.50155887768246,127.82728427791375,92155894.0
2020-07-28,128.65296744589088,129.0748973220903,127.41612455509392,128.43507362697054,168993928.0
2020-07-29,128.2750014190168,129.60563903325072,128.30327455689806,128.95618516421666,52956156.0
2020-07-30,129.95806778431572,130.4993545744422,129.46862753911748,129.66502161157146,180803504.0
2020-07-31,128.52809062998165,129.30086489510836,128.07600498910404,128.38128981475677,199247794.0
2020-08-03,129.36567957503073,129.5181761589199,127.64103651176652,128.86705963978784,58593188.0
2020-08-04,129.73370544950367,129.73445352069507,128.38053546578598,129.4722305761102,182099420.0
2020-08-05,128.07052367629421,128.96458653079569,127.53744149329984,128.12374217267683,136395043.0
2020-08-06,131.26403320850528,131.78335656803685,131.00515738369427,131.7479294816026,77047758.0
2020-08-07,132.6406243389508,133.20669117638764,131.09125804522503,132.7238514542023,111416967.0
2020-08-10,130.05924971492428,130.9306589415795,130.24079765537485,130.39195278364463,117667609.0
2020-08-11,131.48581867227145,131.92223107485026,131.24530941726192,131.71520997653343,98701012.0
2020-08-12,130.05826219642816,130.04283074963763,129.71150721075347,129.82901852671233,97698365.0
2020-08-13,132.05904373710447,132.18557127461074,131.01905310400406,131.40076355629088,187083621.0
2020-08-14,133.88211985844117,133.9129002284058,131.57623104093406,133.72378894137552,114521316.0
2020-08-17,131.64374275727724,133.75453437538565,131.70727469858343,132.1177348411502,118359708.0
2020-08-18,134.2453752874117,134.59333457325522,133.73876982759924,134.06655624153947,50916094.0
2020-08-19,135.42128711942166,135.24439964624133,134.25284404577243,134.93687796876043,160138889.0
2020-08-20,136.39128800512725,136.92129028251156,135.87802948023653,136.6412525045334,107050790.0
2020-08-21,140.51343105544422,140.84152567979217,138.68217772917444,140.56994741365943,63458496.0
2020-08-24,140.10087869439045,140.16392817855524,137.95221972003762,140.09470547944662,64756739.0
2020-08-25,138.22656758428403,139.08424098588193,137.09948959661583,138.5528172017674,154847547.0
2020-08-26,137.01166080312294,137.70240377476227,136.50031483516221,136.74571209443434,157501459.0
2020-08-27,135.0643323014882,135.8156931235296,134.18422624798305,135.11335743278923,171716054.0
2020-08-28,135.1675370338013,136.29706348281968,134.91144528832788,134.99762937767787,55236840.0
2020-08-31,135.36757414198405,136.8604340298087,134.49158387991028,135.72894928435755,65954465.0
2020-09-01,136.15407224399704,136.86436689778975,135.91051051552526,136.33299224118855,57660064.0
2020-09-02,138.36468543259787,138.45418312967305,136.85202522087977,138.06547765095394,107502012.0
2020-09-03,137.97932137342124,138.98472398902655,136.56406646698574,138.13382398043657,137860489.0
2020-09-04,141.91847195557827,142.65095599427232,141.05882149981397,141.1869974330849,150840512.0
2020-09-07,140.50021287548296,141.1821579595909,140.4195309510196,140.66886197778962,68953728.0
2020-09-08,146.54942486441752,146.66326960954962,145.0040668046408,146.45070915215146,53683460.0
2020-09-09,148.28278982760997,148.57297747143795,146.6483315408965,147.8690857665001,178365135.0
2020-09-10,145.39094365574155,146.6633646374318,145.3166482502808,146.0122399288532,92066702.0
2020-09-11,142.9514517828584,144.18540970885013,143.03239941604627,143.71059241535824,70021787.0
2020-09-14,144.13103503831013,145.86719253985055,144.64065316762134,144.79375154236283,153557854.0
2020-09-15,144.8986184937835,144.3881558616723,144.26838062393185,144.351849442564,51480175.0
2020-09-16,145.69954791362952,146.9317296768749,144.1896113725328,145.94116437477325,51829484.0
2020-09-17,148.14924590695455,147.69501369805704,146.1048767681855,147.0209194734289,149040912.0
2020-09-18,146.65574375329393,149.00322852390383,145.31658655911303,146.90441514372498,165178864.0
2020-09-21,145.16284593441407,145.49992826417065,144.05395361998455,145.0825204297648,124325901.0
2020-09-22,142.48552686783546,142.1710243160897,141.7583043265262,141.82937738454183,62300059.0
2020-09-23,141.77009995169908,141.1292427431928,140.6479005962255,140.92199213308888,186963881.0
2020-09-24,143.65754083008397,145.85052345115795,142.43846736219135,142.7745500930754,165320930.0
2020-09-25,143.79527876773392,143.67683280545748,141.72096399745456,143.27588952804228,74069712.0
2020-09-28,141.07368471918753,141.7713021390053,140.41618405173375,140.64160732030766,137669192.0
2020-09-29,141.29987272035407,141.1568676635918,140.78753742536648,141.04914645903767,100543111.0
2020-09-30,142.2380554512448,143.92318143986958,140.60565674681288,141.90669151587417,141071380.0
2020-10-01,139.8362740038304,140.1581997460278,139.19680602188242,140.06788425518386,60056396.0
2020-10-02,140.0881777893123,141.36879159177846,138.68164179139612,140.43288387566082,67045818.0
2020-10-05,140.596206691651,141.62724364004617,138.87619603749476,140.59763001379469,153058116.0
2020-10-06,138.15875206024603,138.83702622930969,136.42721091530652,138.22932557703163,105068560.0
2020-10-07,138.82363166780092,139.14250046788334,138.59819200842867,139.0126449575187,87297281.0
2020-10-08,140.5166409093737,140.93665298511957,139.95143394144395,140.22369085493142,75259300.0
2020-10-09,142.95231810536356,144.52669943183398,140.38852575402794,142.54379960273377,145713544.0
2020-10-12,144.87817146628288,145.2119867638922,144.31277811981613,144.83975697050778,137289289.0
2020-10-13,142.51903007709205,143.97026291357608,140.70978351739663,141.89008945098965,136881865.0
2020-10-14,139.45734289622393,140.8480725614686,139.25637941561018,139.93663529578092,171420637.0
2020-10-15,140.9777481854855,141.60370232831932,140.90474847161764,141.0597008216473,169267141.0
2020-10-16,141.88336308017088,142.6085749011307,141.09963562176748,142.18913611972442,91844417.0
2020-10-19,142.52771185274156,143.7818503411267,143.092258829733,143.3303056442051,125589151.0
2020-10-20,151.6188852767977,153.995255117999,151.28321314654104,151.6565024677073,161830121.0
2020-10-21,152.94480593286264,153.34204310066664,151.659766526371,153.00068829060356,156067968.0
2020-10-22,156.35944108792904,156.7051324844024,154.55598918399835,155.65272336529262,178853748.0
2020-10-23,158.2256800093412,157.9885911821549,155.65427848305941,157.92681377104734,163858444.0
2020-10-26,159.02714751692108,161.31049041811332,158.57905586854739,159.51727398773454,104222350.0
2020-10-27,159.69411539381474,158.8773449401985,156.70657620593562,158.81076581277284,99502260.0
2020-10-28,161.254933540364,162.8567362270907,160.3539821543235,160.66639628953953,95931435.0
2020-10-29,159.12949288705065,160.4366614215785,158.84918302818875,158.85209057570475,175042221.0
2020-10-30,158.22787784995256,158.41399870774154,156.97964516775167,158.33545924135933,185416945.0
2020-11-02,156.77764748903076,158.42697850192008,155.63036671562332,157.2302059754637,115661074.0
2020-11-03,157.2946366248455,157.93218362026897,157.33087370546,157.47047135425296,197724916.0
2020-11-04,163.51741743230448,165.20671314172122,162.478845564204,162.9850681284328,181091731.0
2020-11-05,159.36486354049296,159.64091148192446,158.3980252554595,158.46891847944508,149231635.0
2020-11-06,160.8891636178215,162.15006742567454,159.71473777903503,160.14772280745112,173917137.0
2020-11-09,156.09242222763976,156.66432397073345,155.2070348239409,156.3216755096965,186149169.0
2020-11-10,154.74047227304848,155.56428052978055,155.25672042248212,155.26197431255008,148391193.0
2020-11-11,157.911356616757,158.22326502152254,157.06313910886672,157.8446421990536,112072733.0
2020-11-12,157.20571474261592,160.4516912320045,155.97272355373798,158.0441894409334,197934408.0
2020-11-13,155.68742645465485,157.5598026033205,155.06217229359748,155.53663319998515,129422317.0
2020-11-16,153.84630071515664,156.64647403739136,153.53071219371566,153.9144552301388,76301554.0
2020-11-17,155.3121808744854,155.72751826593623,153.63974323755568,155.5296283262515,157163294.0
2020-11-18,153.13624017235935,154.23629000831653,150.63400874319478,153.87238245315643,98753731.0
2020-11-19,154.6560766846947,156.29172623435687,153.9383710608503,154.4181491511138,82251324.0
2020-11-20,154.32301262691593,156.39634978820044,154.45277550818955,154.5700313834295,162753989.0
2020-11-23,152.5682715232336,154.53598312964985,152.47510507722845,153.10563410016124,89665485.0
2020-11-24,156.7132133207054,158.34944950294232,157.76734567037215,158.075314579463,97670630.0
2020-11-25,159.6126651372894,161.0271041209097,159.54870543812183,159.6258414068992,193495312.0
2020-11-26,155.6479180650205,155.55412210600318,153.42788643055175,154.82475281885883,59980178.0
2020-11-27,156.07821807426856,156.3444594788007,155.19722934530446,155.30421639264728,184392316.0
2020-11-30,153.59821749415386,154.55710837314115,152.89006524209478,153.80913423261336,133327728.0
2020-12-01,155.54044388494867,156.49401471049794,154.5876403385119,155.82195747112354,112306110.0
2020-12-02,154.23291872677945,154.69186081276425,153.74878822982296,154.01632206637922,85084764.0
2020-12-03,153.33681026514128,154.82277478849727,153.14961766552963,153.7974576921734,62707658.0
2020-12-04,155.14892432914186,156.37868905515768,154.4165612667448,155.0085833245923,158191133.0
2020-12-07,157.4290584631028,157.3451983367251,156.25154171140287,157.06807819190297,198548711.0
2020-12-08,154.8551754172763,155.7905996546716,154.1833861716815,154.28727486660708,67810506.0
2020-12-09,153.51328298108416,154.18987088329004,153.54366211462678,153.55942178730587,88179967.0
2020-12-10,152.4183169330808,153.38743182566836,151.92607155811567,152.51150470340502,90401561.0
2020-12-11,150.6647636486737,151.3412440849114,150.73799606437393,151.06265478991799,196052885.0
2020-12-14,154.72361842004895,156.57226884316185,152.82970822605816,155.10838665305965,137044626.0
2020-12-15,155.99110193070052,156.33955726573484,155.556721872791,156.09716006622284,58870046.0
2020-12-16,153.36051516852973,153.84270404279505,152.21883205080806,153.19168314757115,115336857.0
2020-12-17,155.77254017138378,155.94812231096554,154.9772015870249,155.34677290101186,188986152.0
2020-12-18,159.9520873321346,161.75234701490044,160.02239086394343,160.3384286848491,106401891.0
2020-12-21,163.59902924154773,163.75747056415292,161.58448140593697,162.8696880766815,168699054.0
2020-12-22,159.07716524834896,159.72708333207166,158.2998522645198,159.2066592966844,126618252.0
2020-12-23,158.08788757768016,158.4873332420267,156.146708861989,158.09802195859345,60531544.0
2020-12-24,160.78865431773986,162.23099766275848,160.94280806291778,161.14989356543643,116881679.0
2020-12-25,158.32771667821606,160.61894272756214,158.869867616466,159.48762564754642,167210696.0
2020-12-28,161.0231532564285,161.28434898905886,159.3558156968453,160.59722753741008,137958171.0
2020-12-29,162.87070467576936,164.1092553298163,162.2834598432384,162.51146792572357,110024396.0
2020-12-30,160.16537790533124,161.1179557571933,159.67035941993953,160.3006688920827,63196706.0
2020-12-31,160.2378266469858,160.79311882104957,160.1937251380136,160.20562977685915,137679948.0
2021-01-01,152.70063981378553,155.0102351238413,152.09022223326784,152.46465233342823,152255007.0
2021-01-04,149.46371663592453,150.8699735026824,147.98912679155117,150.16764814526786,169069365.0
2021-01-05,149.4062766251003,149.68096717051785,149.23330743533387,149.64378496034482,119167585.0
2021-01-06,147.2378365765951,147.95680453103702,146.56074490108008,146.88783312344668,199951290.0
2021-01-07,149.96220049406554,151.65638795810258,149.91541038389855,150.5286198613948,72933441.0
2021-01-08,147.47438287606664,148.1317701315826,146.34696791717283,147.34462032988688,65486047.0
2021-01-11,145.8203740330655,146.75850500924767,145.73113101279347,146.41625089867645,130591527.0
2021-01-12,146.95265599265005,146.9672341936548,146.18526167622812,146.74731395144443,121620985.0
2021-01-13,149.94784809800282,152.64911367591378,149.53261581195684,149.96388290323608,116948251.0
2021-01-14,146.06775801037273,149.26915342050222,144.02060090590095,146.77896011553713,177949220.0
2021-01-15,149.9058932615594,150.10916045423085,148.52819032856144,149.38391329335266,124016872.0
2021-01-18,149.12230049989154,149.9988744419362,148.9535355453705,149.45165828784178,92002112.0
2021-01-19,146.93813110464896,150.53374792731015,147.2217901267343,147.29617235248344,128972904.0
2021-01-20,148.45062245102778,148.95447745678356,147.89158227957182,148.36135229903564,104214985.0
2021-01-21,149.36177224221,149.47550330435473,148.53501830225434,148.8488521890781,89455158.0
2021-01-22,147.10371910870805,149.19221443306517,146.03760151889762,147.5533829462908,170203106.0
2021-01-25,147.77948195762332,148.20724434690874,144.88410496242676,147.75214196782943,74463497.0
2021-01-26,147.1315380823435,147.39272285472546,144.13657235598885,146.94250397143497,70978606.0
2021-01-27,147.54294651068693,147.40318055508692,146.65270246661754,147.2367945669575,133201573.0
2021-01-28,148.82204908265408,151.2785757549489,147.43758703221494,148.74331557684167,176630800.0
2021-01-29,152.15885528242413,153.26272659010033,150.41866109272584,152.32657956842598,154794575.0
2021-02-01,149.17271108392043,149.80168455686368,145.94580769304844,149.54399452620032,92885569.0
2021-02-02,154.41348771625863,155.0012987417977,153.66819255802756,154.37359269411516,197563850.0
2021-02-03,149.41750290455963,154.6079757027483,149.6074496227899,149.8996426689238,149138812.0
2021-02-04,148.29219335523763,152.09764638564513,148.2985341718825,149.60332458909994,95883048.0
2021-02-05,151.16613896647544,153.05141654463952,149.77813589553813,150.96841873652264,160639042.0
2021-02-08,152.06126794898555,151.99875411419944,150.4735294743805,151.6500227313903,146204819.0
2021-02-09,149.21373419735767,150.62446786965444,150.14614266926392,150.27903179317542,86796654.0
2021-02-10,149.401029857125,149.90953123753556,149.10411769641934,149.85496934853876,75281805.0
2021-02-11,149.06812137112266,149.29672915898004,148.2036451739932,148.79174624006183,141209013.0
2021-02-12,148.43156592775352,148.19349315617023,144.152055677523,147.52099459356268,65703721.0
2021-02-15,149.45458565070285,149.83921124477882,148.42084346807314,149.4452630873605,82468095.0
2021-02-16,149.96217518145565,152.11454402927458,148.93652986605318,150.29041076468133,176231761.0
2021-02-17,148.69180247828305,149.66676278765138,148.46833941084233,148.77343287249303,101847186.0
2021-02-18,151.4477130650557,151.32779553859535,150.17640226216253,150.82561332755284,66635015.0
2021-02-19,151.2723717963457,152.93633212675516,150.59868209124627,151.56609059222328,128897374.0
2021-02-22,153.0916643765285,154.01206575152878,151.17693087267924,153.45959542254494,105181314.0
2021-02-23,154.73056158434113,156.51338428610154,154.89857906782206,154.95497211139116,103731266.0
2021-02-24,152.63681392027647,153.73017477747553,152.3908681009932,153.0746051210559,115586411.0
2021-02-25,151.89016180893256,152.26968952070962,149.57906323957886,151.83428512972543,153436515.0
2021-02-26,154.3303704316561,154.4798999568808,152.98988336182913,153.5818072700029,59357832.0
2021-03-01,155.18427316338855,155.97403763843337,154.6315913954377,155.03400833922106,171702237.0
2021-03-02,154.91454313577242,155.88211627502076,152.79466129631007,155.03191167332872,80883787.0
2021-03-03,155.21526382666647,157.64873331958447,152.3785162246772,155.35126357472058,106112266.0
2021-03-04,157.6324599549595,158.59761155381352,157.30484149845,158.37517179357994,169654690.0
2021-03-05,157.43332166076158,157.85725418273415,157.01034654034504,157.0173310400924,150738100.0
2021-03-08,158.31601553926544,158.4772271056186,156.86002470671426,158.35299279855954,69754093.0
2021-03-09,157.83472723265947,159.55738649639315,156.18512670428598,157.92023152187733,71734323.0
2021-03-10,158.96024677080052,158.35741616859266,156.79708669916587,157.45196360115983,68750087.0
